absence_id,employee_id,employee_name,role,type,start_date,end_date,days_count,reason,status,manager_decision,decision_reason,coverage_impact,compliance_ok,processing_time_hours
a6578476-2efc-4e12-91dd-e70f8f74fffd,EMP67059,Christiane Martin,préparateur,congé_payé,2024-09-23,2024-10-02,9,Événement familial,approved,refused,Accord manager,medium,True,25
917c9316-e4ee-4ba1-b1c9-63e94982e785,EMP97821,Nathalie Rousseau,pharmacien_titulaire,formation,2024-07-28,2024-08-02,5,Maladie,pending,,,low,False,21
f95f1e8e-66b4-438e-9b75-139c91ff107a,EMP37671,Françoise Girard,préparateur,maternité,2024-05-19,2024-05-22,3,Besoin de repos,pending,,,medium,False,20
7f7b4ae7-47ad-4f87-9c79-b2c4df3a4c54,EMP36050,Sophie Fournier,pharmacien_titulaire,formation,2024-06-01,2024-06-03,2,Besoin de repos,approved,refused,Justificatif requis,low,True,1
9f66d49f-7ae0-4c0a-8166-e250b8ba55bf,EMP33870,Luc Delorme,pharmacien_titulaire,maladie,2024-05-31,2024-06-02,2,Congé maladie,approved,approved,Couverture disponible,low,False,20
024561cd-56cd-4399-86fb-f91fa437004f,EMP86763,Françoise Rousseau,pharmacien_adjoint,RTT,2024-01-25,2024-01-28,3,Besoin de repos,approved,refused,Couverture disponible,low,False,42
d42848f8-b2c9-44a8-8cbb-3f2dcdb7aa34,EMP31016,Florence Gérard,pharmacien_titulaire,congé_payé,2024-05-08,2024-05-23,15,Raison personnelle,refused,approved,Conflit avec autre absence,medium,True,4
a13ce8ce-3c48-4c2a-b9d0-2f66524ed002,EMP80965,Anne Michel,préparateur,maternité,2024-12-02,2024-12-04,2,Formation professionnelle,approved,approved,Couverture disponible,low,True,7
3ae1bfe5-b447-487d-a395-c082d3b8e03d,EMP65783,Catherine Gaillard,préparateur,congé_payé,2024-10-28,2024-11-01,4,Maternité,pending,,,low,False,21
b4721b0b-f440-4db9-8cb7-20d6a82e5625,EMP69324,Valérie Gaillard,préparateur,événement_familial,2024-02-04,2024-02-11,7,Maternité,pending,,,medium,True,44
95a10b4a-0ab0-4ac0-91f0-89ca60948348,EMP29546,Anne Moreau,préparateur,congé_payé,2024-05-29,2024-05-31,2,Maladie,pending,,,medium,True,20
70f59920-839c-4139-aece-83654adcfaa7,EMP69324,Valérie Gaillard,préparateur,RTT,2024-03-07,2024-03-19,12,Raison personnelle,approved,approved,Raison médicale insuffisante,high,True,44
cf01fdf3-8656-483c-93e5-47a6624eb375,EMP73014,Philippe Michel,pharmacien_titulaire,maternité,2024-01-12,2024-01-19,7,Événement familial,refused,refused,Raison médicale insuffisante,high,True,7
bad79816-e733-48c1-accf-298874cb23bf,EMP67415,Thierry Laurent,pharmacien_titulaire,maladie,2024-08-09,2024-08-18,9,Congé maladie,pending,,,low,True,5
e1624e8a-c34a-4743-bf14-6aa530feb672,EMP97821,Nathalie Rousseau,pharmacien_titulaire,congé_payé,2024-03-26,2024-03-31,5,Besoin de repos,approved,refused,Raison médicale insuffisante,medium,True,15
6eda2812-f508-4a29-b0cb-a39fa206ad47,EMP16526,Michel Dubois,préparateur,congé_payé,2024-04-23,2024-04-30,7,Besoin de repos,approved,refused,Conflit avec autre absence,low,False,12
28f02203-632e-4b55-be95-b071e51679ca,EMP31748,Christian Delacroix,préparateur,RTT,2024-02-26,2024-03-04,7,Événement familial,pending,,,low,True,48
3fed0ba4-d5fa-4d1c-a079-f1527502e331,EMP56558,Paul Chevalier,employé_rayon,congé_payé,2024-08-11,2024-08-22,11,Maladie,refused,approved,Couverture disponible,low,True,42
61d8c0dc-eb87-47e7-9b38-1f185eb2ab35,EMP88805,Philippe Dubois,pharmacien_adjoint,RTT,2024-12-11,2024-12-14,3,Raison personnelle,refused,refused,Couverture disponible,low,False,24
1ef8bede-bb9f-40a4-a204-4520d82fb4fb,EMP81452,Philippe Martin,pharmacien_titulaire,RTT,2024-01-14,2024-01-25,11,Maladie,pending,,,low,True,10
c16a4af1-4500-4f22-b6f2-46b34d1f7592,EMP37747,Sylvie Delacroix,pharmacien_adjoint,maternité,2024-12-26,2025-01-08,13,Maladie,approved,refused,Accord manager,low,True,10
9a417d7d-8cc6-47b6-822d-9a4780399816,EMP84997,Florence Chevalier,employé_rayon,maladie,2024-06-13,2024-06-28,15,Congé maladie,approved,refused,Conflit avec autre absence,medium,True,40
16576e8a-53ab-4acb-bbcc-ca5aba8e18d0,EMP32915,Nathalie Leclerc,pharmacien_titulaire,congé_payé,2024-12-15,2024-12-19,4,Raison personnelle,approved,approved,Conflit avec autre absence,high,False,15
9dae6b1a-2a83-46b8-bc77-5e9f75c751a9,EMP69465,Laurent Arnould,pharmacien_adjoint,RTT,2024-11-18,2024-11-26,8,Événement familial,approved,refused,Conflit avec autre absence,high,False,25
6fbcb181-0f93-4979-a7fa-53ef8c77f44c,EMP11722,Philippe Girard,préparateur,maternité,2024-04-06,2024-04-15,9,Événement familial,refused,approved,Justificatif requis,medium,False,45
f3b3124b-7592-4c75-81b9-8853e82a87c1,EMP62383,Jacques Girard,employé_rayon,RTT,2024-12-05,2024-12-18,13,Maladie,approved,refused,Accord manager,high,True,30
e621efa7-6b71-4886-b999-6ca68af674c6,EMP33278,Pierre Benoit,préparateur,congé_payé,2024-09-23,2024-09-24,1,Événement familial,pending,,,high,True,31
bf26fcb4-5133-4f6a-a309-7c81956a3741,EMP69699,Alain Renaud,préparateur,maternité,2024-04-06,2024-04-18,12,Événement familial,pending,,,high,False,5
99afca0e-d121-40d1-aed6-44632e364314,EMP85709,René Chevalier,pharmacien_adjoint,RTT,2024-12-21,2024-12-26,5,Formation professionnelle,pending,,,medium,False,7
bfb76556-464b-4304-8f94-885d4d9095fd,EMP77805,Michel Rousseau,employé_rayon,formation,2024-12-13,2024-12-21,8,Événement familial,refused,approved,Justificatif requis,high,False,36
8fd20a28-0291-40d0-a11a-7d4c0f0918de,EMP76841,Jacques Arnould,pharmacien_adjoint,maladie,2024-02-10,2024-02-25,15,Congé maladie,approved,approved,Raison médicale insuffisante,medium,True,38
423cd748-ad78-4cb8-b877-83067c12fd0a,EMP62885,Jean Lefevre,préparateur,congé_payé,2024-12-09,2024-12-11,2,Événement familial,pending,,,medium,False,20
cd3925cf-6402-42ff-9585-6a236115a264,EMP88160,Laurent Arnould,préparateur,maladie,2024-01-19,2024-02-01,13,Congé maladie,pending,,,medium,True,29
ec80c58c-8f2b-421e-af7b-62685efbb475,EMP33933,Bernard Dupont,pharmacien_titulaire,congé_payé,2024-05-26,2024-06-03,8,Maternité,pending,,,high,False,13
73d91752-659a-4471-bba2-896efdac2441,EMP67155,Marie Chevalier,employé_rayon,maladie,2024-11-11,2024-11-20,9,Congé maladie,refused,approved,Justificatif requis,high,False,18
b4d7bb95-b9e6-4fca-95f2-f6aaa56fc51b,EMP99048,Marc Rousseau,préparateur,maternité,2024-04-05,2024-04-06,1,Maladie,pending,,,high,False,35
2a54a806-c3d5-44df-9cc6-d16db4874bf6,EMP23535,Stéphanie Fontaine,pharmacien_titulaire,événement_familial,2024-05-18,2024-05-28,10,Maternité,approved,refused,Conflit avec autre absence,high,False,8
7553340c-d081-4982-b190-e12ff4f13a96,EMP21286,Bernard Morin,stagiaire,maladie,2024-07-29,2024-08-02,4,Congé maladie,approved,approved,Raison médicale insuffisante,low,False,28
70e19a87-2b20-4d5a-8ba2-3a985971c7cb,EMP29546,Anne Moreau,préparateur,maladie,2024-07-01,2024-07-07,6,Congé maladie,approved,refused,Accord manager,medium,False,44
7fd6ff9d-3947-474c-b364-35e0fab9a8f0,EMP77805,Michel Rousseau,employé_rayon,formation,2024-12-10,2024-12-24,14,Formation professionnelle,refused,approved,Couverture disponible,medium,True,27
52668867-3f75-4d05-85cc-20edd58a39cf,EMP27804,Sophie Leroy,pharmacien_titulaire,événement_familial,2024-09-16,2024-09-21,5,Formation professionnelle,approved,approved,Conflit avec autre absence,medium,False,34
f6e4fa27-3cfa-4a3b-b829-ee41695231db,EMP85890,Alain Girard,pharmacien_adjoint,événement_familial,2024-11-20,2024-11-25,5,Maternité,approved,approved,Justificatif requis,high,True,30
6ebeacc4-229e-4e7d-b785-2557cdf3bb40,EMP14020,Anne Arnould,préparateur,congé_payé,2024-08-14,2024-08-27,13,Maladie,approved,approved,Conflit avec autre absence,medium,False,26
403d31e4-e704-4d9d-8d6d-846e45eaf1a9,EMP37671,Françoise Girard,préparateur,maladie,2024-12-11,2024-12-14,3,Congé maladie,approved,approved,Couverture disponible,medium,False,45
0583db3a-5a53-4322-9684-ee814cd33c4d,EMP51911,Claire Andre,pharmacien_titulaire,maladie,2024-05-09,2024-05-16,7,Congé maladie,approved,refused,Raison médicale insuffisante,low,True,34
ca945067-a5c7-45b7-b1fa-8b78d6e89f47,EMP44360,Michel Girard,employé_rayon,événement_familial,2024-04-23,2024-04-24,1,Formation professionnelle,pending,,,medium,False,48
b53a0f27-89cd-4fd3-9c7c-d12ac67b0803,EMP40893,Daniel Maillard,pharmacien_adjoint,congé_payé,2024-05-14,2024-05-29,15,Raison personnelle,approved,refused,Conflit avec autre absence,medium,False,22
a9fe715d-e81d-4a35-913a-714fb084805f,EMP67420,Michèle Maillard,pharmacien_adjoint,événement_familial,2024-02-08,2024-02-10,2,Formation professionnelle,pending,,,low,True,28
3176d625-30e7-4dbd-9465-4d61a15c0261,EMP81029,Jacques Bernier,pharmacien_adjoint,formation,2024-08-28,2024-09-10,13,Maladie,approved,approved,Conflit avec autre absence,low,False,4
5cbac9b6-ae17-4951-b07b-3d6a9ec8a329,EMP81029,Jacques Bernier,pharmacien_adjoint,maternité,2024-09-12,2024-09-19,7,Besoin de repos,pending,,,medium,False,40
f2261af6-43fa-4c6d-b681-8b0a84149ced,EMP67415,Thierry Laurent,pharmacien_titulaire,RTT,2024-02-27,2024-03-12,14,Formation professionnelle,pending,,,medium,True,27
f3290064-7c6f-4122-93df-c688dc4b8718,EMP16128,Pascale Roux,préparateur,RTT,2024-04-25,2024-05-03,8,Formation professionnelle,approved,approved,Couverture disponible,low,True,28
2f00c943-0842-4fc5-944e-2f0a63ae9314,EMP46298,Sylvie Poulain,préparateur,formation,2024-04-07,2024-04-17,10,Événement familial,approved,refused,Couverture disponible,high,False,26
b8374f58-7e20-4176-b78b-6a0e981a088b,EMP98895,Florence Poulain,pharmacien_titulaire,maternité,2024-04-29,2024-05-10,11,Maternité,pending,,,high,True,45
ac4030ec-1070-44e5-835f-644fb50eccc8,EMP95409,Françoise Arnould,employé_rayon,formation,2024-11-16,2024-12-01,15,Raison personnelle,pending,,,high,False,42
8769e100-588d-4b6f-be9b-8a90d468633f,EMP66259,Alain Dubois,préparateur,RTT,2024-09-11,2024-09-24,13,Maternité,pending,,,high,True,31
740a087b-399e-4abc-a9ce-126acb944430,EMP23811,Luc Gérard,pharmacien_adjoint,événement_familial,2024-12-18,2024-12-21,3,Maternité,approved,refused,Raison médicale insuffisante,medium,False,12
58096031-9cb7-4eb2-86c6-ab974797b793,EMP63325,Thérèse Simon,pharmacien_adjoint,événement_familial,2024-06-13,2024-06-18,5,Maternité,approved,refused,Raison médicale insuffisante,high,False,37
dd5e1c17-0bdd-4d5c-bccb-bd30845b2874,EMP34081,Isabelle Bernier,pharmacien_titulaire,RTT,2024-07-05,2024-07-09,4,Maternité,approved,approved,Couverture disponible,low,False,28
acf17706-2a14-46d9-95a3-bbd31b20a03e,EMP37747,Sylvie Delacroix,pharmacien_adjoint,maladie,2024-07-14,2024-07-19,5,Congé maladie,refused,refused,Justificatif requis,low,True,37
50d1eb7a-dbcb-420f-87df-5fbda2300f03,EMP61535,Jacques Dubois,préparateur,congé_payé,2024-11-12,2024-11-16,4,Raison personnelle,pending,,,low,True,47
0d8aea2c-9b54-433c-826c-f536f0db632a,EMP94289,Laurent Laurent,employé_rayon,formation,2024-11-08,2024-11-14,6,Événement familial,pending,,,high,False,40
b19c5ff6-6d79-4d07-a09e-a51d9e6c6c5a,EMP81452,Philippe Martin,pharmacien_titulaire,RTT,2024-12-14,2024-12-26,12,Maladie,pending,,,high,True,27
0927b724-833b-4dac-b3b6-2b04e0aa05bb,EMP92710,Olivier Renaud,pharmacien_adjoint,événement_familial,2024-06-06,2024-06-21,15,Besoin de repos,pending,,,medium,False,45
78932136-9208-4286-b335-1434e6bbb55a,EMP89395,Irène Poulain,préparateur,maladie,2024-06-30,2024-07-10,10,Congé maladie,approved,refused,Raison médicale insuffisante,low,False,16
10dd5cff-96c5-4f58-ac70-b5e02f5eeb67,EMP92211,Irène Maillard,pharmacien_adjoint,formation,2024-10-04,2024-10-19,15,Maladie,pending,,,medium,False,16
c9142c8f-95f4-48cf-afc8-c6871bda15a7,EMP54365,Valérie Girard,préparateur,congé_payé,2024-12-08,2024-12-15,7,Raison personnelle,approved,refused,Raison médicale insuffisante,high,True,23
997ba705-ca67-4969-a059-096378c006d9,EMP23535,Stéphanie Fontaine,pharmacien_titulaire,maternité,2024-10-11,2024-10-26,15,Besoin de repos,refused,refused,Raison médicale insuffisante,medium,True,1
83daa0f1-bead-43e8-949c-8a3fb18c9a00,EMP73052,Danielle Laurent,préparateur,RTT,2024-02-12,2024-02-14,2,Formation professionnelle,refused,approved,Raison médicale insuffisante,medium,True,28
d4ada25d-d66d-4d24-b3af-2ab7f3079722,EMP71769,Nathalie Delorme,pharmacien_adjoint,formation,2024-08-26,2024-08-27,1,Événement familial,pending,,,medium,False,11
0b6812c6-c776-457e-a423-23030065d58b,EMP10482,Thérèse Fournier,préparateur,RTT,2024-08-13,2024-08-16,3,Maladie,approved,refused,Conflit avec autre absence,medium,False,28
4f2345a2-9b80-4d34-8277-d22f2b8903cd,EMP52147,Thérèse Lefevre,pharmacien_adjoint,formation,2024-11-18,2024-11-23,5,Besoin de repos,refused,approved,Justificatif requis,high,False,24
5c6fef3a-0a26-4627-9d4a-fef9ec4a33d7,EMP11393,Laurent Bernard,pharmacien_titulaire,formation,2024-02-18,2024-02-26,8,Maternité,approved,approved,Couverture disponible,medium,False,20
8e6f67a0-5c1f-4ebc-b96b-038eb3bdce6f,EMP39246,Michel Moreau,pharmacien_titulaire,congé_payé,2024-03-25,2024-04-04,10,Événement familial,approved,approved,Accord manager,high,False,10
55b4f9e7-88c5-4784-a6b1-f99ce3c13c25,EMP48246,Laurent Lefevre,pharmacien_adjoint,formation,2024-10-14,2024-10-23,9,Besoin de repos,pending,,,medium,True,20
0b5a5381-08d8-4d74-89ad-052bb178ed78,EMP46159,Danielle Gérard,employé_rayon,RTT,2024-01-05,2024-01-19,14,Maternité,approved,approved,Justificatif requis,low,True,28
bf14feee-6610-4224-ae77-aa65a9419761,EMP96830,Jean Roux,pharmacien_titulaire,formation,2024-08-06,2024-08-19,13,Formation professionnelle,approved,refused,Accord manager,medium,False,9
81a6349b-5d23-40e1-832f-9024bc939e34,EMP63736,Françoise Morin,stagiaire,maladie,2024-01-04,2024-01-08,4,Congé maladie,approved,refused,Accord manager,high,False,28
140c5b35-e06a-4aa6-af1e-ccc18b610eef,EMP86970,Christiane Gaillard,pharmacien_titulaire,RTT,2024-07-12,2024-07-21,9,Maladie,pending,,,high,True,13
8f961112-9780-43e5-871e-616a2858b165,EMP94466,Isabelle Michel,employé_rayon,RTT,2024-05-28,2024-06-03,6,Besoin de repos,approved,refused,Justificatif requis,medium,False,26
b1245fe1-d8dc-4a24-b174-386a5e46e4c3,EMP81078,Christine Roux,préparateur,congé_payé,2024-12-07,2024-12-14,7,Raison personnelle,approved,refused,Couverture disponible,high,False,31
d0f1bfd0-309c-4850-9ebf-355e9262af83,EMP55435,Daniel Morin,employé_rayon,congé_payé,2024-09-23,2024-10-06,13,Événement familial,approved,approved,Accord manager,low,False,23
c2084cc0-6322-4719-92b2-214aaef83d12,EMP88262,Marc Dupont,préparateur,formation,2024-08-09,2024-08-15,6,Maternité,pending,,,high,True,23
2c947539-3711-49b5-9d11-78d586dae0e7,EMP93540,André Michel,préparateur,congé_payé,2024-05-26,2024-05-28,2,Raison personnelle,approved,refused,Raison médicale insuffisante,medium,False,46
31825b7b-7759-4602-8454-83930eda44ad,EMP15555,René Chevalier,préparateur,maternité,2024-12-06,2024-12-09,3,Besoin de repos,approved,refused,Couverture disponible,low,True,34
df52adfe-f092-4748-b3fd-fc7840c5df5c,EMP52774,Jean-Paul Dupont,préparateur,maternité,2024-07-21,2024-07-22,1,Raison personnelle,approved,refused,Couverture disponible,medium,True,24
52a8d3d3-0931-48aa-ad99-b473f448a5c5,EMP87062,Jean Michel,pharmacien_titulaire,événement_familial,2024-12-05,2024-12-10,5,Événement familial,pending,,,low,False,36
e645ea9a-7ec8-4c0a-a7c3-a2f55ab963de,EMP31068,Christian Martin,employé_rayon,événement_familial,2024-03-28,2024-04-04,7,Formation professionnelle,approved,refused,Raison médicale insuffisante,medium,False,14
a203f405-e3d2-4aaa-b137-74fc4a90cfd2,EMP16526,Michel Dubois,préparateur,événement_familial,2024-10-17,2024-10-26,9,Raison personnelle,approved,refused,Couverture disponible,high,False,17
3df7e2cd-c308-495c-8272-d4f46ec9566f,EMP67420,Michèle Maillard,pharmacien_adjoint,congé_payé,2024-07-21,2024-07-31,10,Maternité,approved,refused,Justificatif requis,medium,True,23
1071274f-139b-49fb-bd06-71611b33be64,EMP46301,Pierre Poirier,employé_rayon,événement_familial,2024-05-19,2024-05-28,9,Maternité,approved,approved,Justificatif requis,low,False,2
459c446c-d903-47f4-9f43-1c84f328a6e4,EMP85321,Sophie Maillard,pharmacien_adjoint,maladie,2024-01-25,2024-02-02,8,Congé maladie,approved,refused,Justificatif requis,low,False,35
69379740-f105-4a24-986d-87744e4cb590,EMP17303,Bernard Benoit,pharmacien_adjoint,maternité,2024-08-17,2024-08-31,14,Événement familial,pending,,,high,True,1
3230032b-48f2-49fc-b8db-3f7298ebbfb2,EMP68832,Catherine Girard,stagiaire,RTT,2024-09-27,2024-10-12,15,Besoin de repos,approved,approved,Couverture disponible,high,False,18
8d166f55-6c30-4c26-9489-54b426d3d0c1,EMP13797,Christiane Fontaine,pharmacien_titulaire,maladie,2024-07-23,2024-07-24,1,Congé maladie,approved,approved,Raison médicale insuffisante,medium,True,29
63568f4d-51df-476b-9686-fe649897c389,EMP21527,Daniel Martin,préparateur,RTT,2024-02-06,2024-02-08,2,Formation professionnelle,refused,refused,Justificatif requis,medium,False,7
b6ccef5c-7d4a-4711-aaa3-58b343ce9523,EMP84621,Alain Delorme,préparateur,congé_payé,2024-01-19,2024-01-28,9,Maladie,refused,refused,Accord manager,low,False,25
cc252842-20ae-43a9-ad5e-e42d9a600656,EMP71300,Valérie Laurent,préparateur,congé_payé,2024-09-03,2024-09-10,7,Formation professionnelle,approved,approved,Accord manager,medium,False,46
d5814ab4-5499-4edb-a168-d977433265a9,EMP87977,Claire Rousseau,préparateur,RTT,2024-06-18,2024-06-28,10,Besoin de repos,approved,refused,Couverture disponible,low,True,10
8c36b36d-bd96-41b3-b579-1f0bdd5cfe21,EMP51911,Claire Andre,pharmacien_titulaire,événement_familial,2024-11-23,2024-11-27,4,Maladie,approved,approved,Accord manager,high,True,2
37e94157-4586-4a75-b313-34594a8d3025,EMP67451,Bernard Morin,préparateur,formation,2024-08-30,2024-09-11,12,Formation professionnelle,approved,refused,Justificatif requis,high,True,20
21d7f4d7-4c0f-4b83-88f8-e2d0e2843465,EMP86791,Françoise Renaud,préparateur,événement_familial,2024-04-14,2024-04-19,5,Besoin de repos,approved,approved,Raison médicale insuffisante,medium,False,13
eadb4f4a-322b-4fc6-9011-b9a8b0749c78,EMP79122,Michel Leclerc,pharmacien_titulaire,RTT,2024-01-01,2024-01-05,4,Événement familial,pending,,,medium,True,26
9a39403e-c33f-494b-a76a-10b3cc869bd1,EMP45460,Luc Andre,pharmacien_adjoint,événement_familial,2024-07-04,2024-07-13,9,Événement familial,approved,refused,Couverture disponible,medium,False,8
48e7596b-7284-4b2e-b252-6895d6601fab,EMP34741,Nathalie Lefevre,employé_rayon,formation,2024-10-19,2024-10-29,10,Maternité,approved,approved,Accord manager,low,False,27
b1bd82a4-5cec-4f37-ab14-7d043ea6bdd1,EMP78728,Alain Fournier,préparateur,maternité,2024-03-27,2024-04-02,6,Événement familial,refused,approved,Raison médicale insuffisante,high,False,42
5c12877f-7304-41e3-9f93-c2bee6b136d5,EMP89004,René Roux,préparateur,événement_familial,2024-09-04,2024-09-18,14,Besoin de repos,approved,approved,Raison médicale insuffisante,low,False,41
2cd86384-cd07-4616-bed1-3841b09d17f8,EMP56198,Isabelle Fournier,employé_rayon,RTT,2024-06-06,2024-06-08,2,Formation professionnelle,approved,approved,Couverture disponible,low,True,1
81897f30-22f8-4092-91ab-64991da2f69a,EMP39914,Françoise Fontaine,pharmacien_adjoint,maternité,2024-04-11,2024-04-26,15,Raison personnelle,approved,refused,Justificatif requis,low,False,32
99b659cf-31b8-4577-96b8-0950d849dc9c,EMP95375,Danielle Leroy,stagiaire,congé_payé,2024-08-17,2024-08-23,6,Maternité,pending,,,medium,True,35
96eb3af1-907e-46f1-bf1c-a00b6d467fb5,EMP61535,Jacques Dubois,préparateur,événement_familial,2024-09-13,2024-09-28,15,Raison personnelle,approved,refused,Conflit avec autre absence,low,False,22
fd62d90a-8c00-4e10-864d-dfd4744ab0a1,EMP52985,Martine Laurent,employé_rayon,maternité,2024-10-30,2024-11-11,12,Événement familial,approved,refused,Conflit avec autre absence,low,False,38
e54b99ba-44c9-4dd4-b6a6-b2231a67ac5f,EMP45733,Marie Fournier,pharmacien_adjoint,formation,2024-10-19,2024-10-27,8,Formation professionnelle,approved,approved,Justificatif requis,high,True,17
1fb1c344-2a00-48bd-abb3-ff7e4aa2e02d,EMP40282,René Arnould,pharmacien_titulaire,maternité,2024-10-24,2024-11-07,14,Raison personnelle,approved,refused,Justificatif requis,high,False,24
253c29fa-77a1-4546-ad28-54da06482293,EMP61890,Claire Poulain,stagiaire,RTT,2024-12-22,2025-01-05,14,Raison personnelle,pending,,,high,True,8
d51ff1da-64ae-4f30-b5a9-39f995068ef0,EMP86791,Françoise Renaud,préparateur,maladie,2024-09-07,2024-09-16,9,Congé maladie,pending,,,high,True,20
5d824fe3-6a6d-474b-8d48-ad0001e9c45c,EMP11393,Laurent Bernard,pharmacien_titulaire,maladie,2024-10-10,2024-10-13,3,Congé maladie,refused,approved,Conflit avec autre absence,low,True,21
61e711e4-b2a7-4a2a-af4c-ceafd8d95917,EMP72417,Cécile Leclerc,préparateur,RTT,2024-03-15,2024-03-23,8,Maternité,pending,,,high,True,26
5b31abc8-87c3-44a4-bc08-e95c39f5a390,EMP10482,Thérèse Fournier,préparateur,maladie,2024-04-13,2024-04-23,10,Congé maladie,pending,,,low,False,28
696a7865-ba3c-4c6f-ab76-068b2b3bfd21,EMP89032,Philippe Leroy,préparateur,événement_familial,2024-12-30,2025-01-08,9,Événement familial,approved,approved,Accord manager,low,False,39
c940d9a1-60b3-460d-b9ed-941a4842634a,EMP22280,Pierre Delacroix,employé_rayon,RTT,2024-12-26,2025-01-06,11,Raison personnelle,pending,,,low,True,39
3eaa108b-2fa9-40dc-bacc-374294087c52,EMP29546,Anne Moreau,préparateur,maternité,2024-07-18,2024-07-28,10,Formation professionnelle,approved,approved,Justificatif requis,medium,True,5
86859c81-12a4-49fb-bea6-0a402f79514f,EMP69124,Claire Renaud,pharmacien_adjoint,formation,2024-06-01,2024-06-13,12,Formation professionnelle,approved,refused,Couverture disponible,medium,True,34
395703a8-afc7-413f-ae10-0c616f591d77,EMP77144,Michel Bernier,employé_rayon,maladie,2024-05-15,2024-05-20,5,Congé maladie,approved,refused,Raison médicale insuffisante,low,True,44
daaf5565-f315-461d-9ffc-fe6993922b5d,EMP13797,Christiane Fontaine,pharmacien_titulaire,formation,2024-12-18,2024-12-23,5,Formation professionnelle,approved,refused,Raison médicale insuffisante,medium,False,13
c4c5fae7-dfce-4567-be96-e56c708bd951,EMP27804,Sophie Leroy,pharmacien_titulaire,RTT,2024-05-05,2024-05-19,14,Événement familial,approved,approved,Couverture disponible,low,True,32
f27930a5-215c-4cb9-90dc-ea612bb1f598,EMP66212,Luc Delorme,employé_rayon,RTT,2024-02-11,2024-02-16,5,Besoin de repos,approved,refused,Conflit avec autre absence,high,False,47
87a04a7f-6af2-4f9d-a766-6abb4ccee629,EMP81765,Pierre Poirier,pharmacien_adjoint,congé_payé,2024-04-29,2024-04-30,1,Formation professionnelle,approved,approved,Conflit avec autre absence,high,True,8
cb4b28c1-4a4a-4277-8dc7-efe4b4c6c7e9,EMP97917,Catherine Dupont,préparateur,événement_familial,2024-10-02,2024-10-08,6,Événement familial,approved,refused,Raison médicale insuffisante,low,True,48
10f3cc7e-3d0a-4dee-95e1-ab66cbaf2a21,EMP18133,Jean-Paul Blanc,stagiaire,événement_familial,2024-05-07,2024-05-17,10,Événement familial,approved,approved,Accord manager,low,True,39
fc3da56e-e7ce-4fc2-9ce4-8e14284a51ad,EMP16087,André Benoit,employé_rayon,RTT,2024-12-07,2024-12-20,13,Événement familial,pending,,,high,True,8
1d0d74c8-6584-45cc-b062-a14091dbbf1d,EMP66886,Thierry Renaud,pharmacien_titulaire,maternité,2024-04-20,2024-04-28,8,Raison personnelle,pending,,,high,True,18
df069a22-dc4b-4fa0-9e96-dff361a008c1,EMP27804,Sophie Leroy,pharmacien_titulaire,congé_payé,2024-05-02,2024-05-17,15,Formation professionnelle,approved,refused,Raison médicale insuffisante,high,True,35
0d394c19-8e8c-4ed5-9fcc-db9eff87fc3d,EMP44274,Philippe Morin,employé_rayon,congé_payé,2024-12-10,2024-12-21,11,Événement familial,approved,approved,Raison médicale insuffisante,high,False,12
0e2eb1ef-bc4b-41b2-9194-5a13792b2d6f,EMP39936,André Girard,pharmacien_adjoint,maternité,2024-12-23,2024-12-25,2,Formation professionnelle,approved,refused,Couverture disponible,medium,True,41
617588e1-002c-4631-b0f7-def6b162cf49,EMP78750,Laurent Simon,employé_rayon,événement_familial,2024-07-19,2024-07-27,8,Raison personnelle,approved,refused,Conflit avec autre absence,low,True,17
1a124ba9-acdb-41a0-a2a8-40ea231e16d4,EMP78638,Anne Renaud,pharmacien_adjoint,maladie,2024-12-27,2025-01-07,11,Congé maladie,pending,,,low,True,2
9099a4dc-3d82-47ec-b414-388d798d0ec4,EMP59583,Cécile Bernard,pharmacien_adjoint,formation,2024-11-30,2024-12-08,8,Maternité,approved,refused,Couverture disponible,high,False,38
6c327637-1a37-43f2-ad20-97c0a6da4063,EMP38443,Christian Rousseau,préparateur,formation,2024-02-15,2024-02-28,13,Événement familial,approved,refused,Accord manager,high,False,24
f26e5278-4282-498c-a317-1e040945dca6,EMP84521,Cécile Leclerc,préparateur,événement_familial,2024-06-25,2024-07-03,8,Besoin de repos,approved,refused,Conflit avec autre absence,low,False,10
7d0a7241-441c-4297-ae72-4b0e4940f30f,EMP33477,Valérie Poirier,préparateur,congé_payé,2024-06-19,2024-07-04,15,Raison personnelle,approved,approved,Justificatif requis,medium,False,25
742509fd-e7fb-43bd-a6b6-6dc4932e0d1f,EMP96221,Cécile Fabre,préparateur,formation,2024-03-24,2024-04-06,13,Événement familial,approved,refused,Justificatif requis,high,True,33
e9aab1ec-15e6-4088-b1a0-83539c6d50da,EMP28870,Cécile Girard,employé_rayon,formation,2024-11-01,2024-11-08,7,Raison personnelle,approved,approved,Raison médicale insuffisante,low,False,5
13a5feec-fb4c-40eb-bc75-c4e2693decfc,EMP96712,Michèle Delorme,stagiaire,formation,2024-08-10,2024-08-25,15,Événement familial,approved,approved,Conflit avec autre absence,medium,False,38
4bd7229d-f4b5-443c-876e-c0a768b31268,EMP23811,Luc Gérard,pharmacien_adjoint,formation,2024-05-31,2024-06-04,4,Raison personnelle,pending,,,high,True,38
