schedule_id,employee_id,employee_name,role,date,start_time,end_time,break_minutes,hours_worked,is_night_shift,is_compliant,violation_type,generated_by_ai,pharmacy_id,week_number,year
f27bb4e9-1607-4022-9e7f-0fd189c81751,EMP95747,Bernard Gaillard,pharmacien_titulaire,2024-07-03,08:00,14:00,30,6,False,True,,False,PHARM6945,26,2024
f69335ac-cda6-41cf-934a-c5c05dc0783e,EMP95747,Bernard Gaillard,pharmacien_titulaire,2024-07-04,09:00,17:00,30,8,False,True,,False,PHARM6945,26,2024
f7fa75e2-119e-4c7d-a5d9-950ed43de916,EMP89032,Philippe Leroy,préparateur,2024-07-01,10:00,14:00,0,4,False,True,,True,PHARM6945,26,2024
71772a6a-fca8-4fc7-8743-5b14b3dd6b46,EMP89032,Philippe Leroy,préparateur,2024-07-02,11:00,15:00,0,4,False,True,,True,PHARM6945,26,2024
ccf0d821-5bc4-44f4-81d0-d30d5f15da54,EMP89032,Philippe Leroy,préparateur,2024-07-04,08:00,16:00,30,8,False,True,,False,PHARM6945,26,2024
29ca7dc6-a09d-4ae8-a3d6-87d384633b29,EMP32743,Valérie Fontaine,stagiaire,2024-07-01,12:00,16:00,0,4,False,True,,True,PHARM6945,26,2024
a5e7e817-1c37-437f-872b-52deaa557dcd,EMP32743,Valérie Fontaine,stagiaire,2024-07-02,09:00,17:00,30,8,False,True,,True,PHARM6945,26,2024
19fc0b2c-6d60-4d2a-8261-f2b35a290c77,EMP32743,Valérie Fontaine,stagiaire,2024-07-04,22:00,06:00,30,8,True,True,,False,PHARM6945,26,2024
49db44d2-a23b-4934-ace7-340fd4001325,EMP32743,Valérie Fontaine,stagiaire,2024-07-05,22:00,06:00,30,8,True,True,,True,PHARM6945,26,2024
3b13921a-2611-4962-bedf-4b9469233af9,EMP35003,Danielle Martin,préparateur,2024-07-03,08:00,14:00,30,6,False,True,,False,PHARM6945,26,2024
226d24fc-0fb3-46b2-8e51-e559dac53f07,EMP35003,Danielle Martin,préparateur,2024-07-04,12:00,18:00,30,6,False,True,,False,PHARM6945,26,2024
c50401f5-8e6f-4bc5-b171-71c06f225bcc,EMP90904,André Leclerc,préparateur,2024-07-01,22:00,06:00,30,8,True,True,,False,PHARM6945,26,2024
c7db932e-dcef-4f9f-8ac1-1c73cfe3b572,EMP90904,André Leclerc,préparateur,2024-07-04,22:00,06:00,30,8,True,True,,True,PHARM6945,26,2024
c01f0594-936b-4c42-a495-2b511d0ab3c9,EMP90904,André Leclerc,préparateur,2024-07-05,09:00,15:00,30,6,False,True,,False,PHARM6945,26,2024
b66e3eb1-cacb-48df-8840-c1e3eaf2babb,EMP56046,Cécile Martin,pharmacien_adjoint,2024-07-02,09:00,15:00,30,6,False,True,,False,PHARM6945,26,2024
f2ffdcfa-adef-4382-86cc-98ce3797b89c,EMP56046,Cécile Martin,pharmacien_adjoint,2024-07-03,22:00,06:00,30,8,True,True,,False,PHARM6945,26,2024
62d57d81-86ff-4357-acdc-a04f4db67d50,EMP56046,Cécile Martin,pharmacien_adjoint,2024-07-05,08:00,14:00,30,6,False,True,,False,PHARM6945,26,2024
9aad025b-4802-4c15-ae23-3457dd2762cc,EMP70964,Jacques Blanc,préparateur,2024-07-01,09:00,17:00,30,8,False,True,,True,PHARM6945,26,2024
d85d958b-ced6-47d4-8685-aad6d43437e3,EMP70964,Jacques Blanc,préparateur,2024-07-03,08:00,14:00,30,6,False,True,,True,PHARM6945,26,2024
c6c62d05-6d23-4632-a17d-64f0a8ca442b,EMP70964,Jacques Blanc,préparateur,2024-07-04,12:00,20:00,30,8,False,True,,True,PHARM6945,26,2024
86056a93-8119-47c2-aef0-53c9ad3b4953,EMP70964,Jacques Blanc,préparateur,2024-07-05,12:00,20:00,30,8,False,True,,True,PHARM6945,26,2024
2a89e091-c643-4439-88a6-13db2b70c81c,EMP75210,Sophie Roux,employé_rayon,2024-07-01,08:00,16:00,30,8,False,True,,False,PHARM6945,26,2024
57f78497-6d81-48a5-a872-100c229992be,EMP75210,Sophie Roux,employé_rayon,2024-07-02,09:00,17:00,30,8,False,True,,True,PHARM6945,26,2024
060357f6-885d-43ef-8608-d6b6a6e5d796,EMP75210,Sophie Roux,employé_rayon,2024-07-03,12:00,20:00,30,8,False,True,,True,PHARM6945,26,2024
27c21f60-7b82-45fc-b20f-57b5eaae5bff,EMP75210,Sophie Roux,employé_rayon,2024-07-04,11:00,19:00,30,8,False,True,,True,PHARM6945,26,2024
ecbca9c1-4806-4ff2-9815-c424deb7cd75,EMP75210,Sophie Roux,employé_rayon,2024-07-05,08:00,14:00,30,6,False,True,,True,PHARM6945,26,2024
5ddd91cb-1f62-405d-b863-9b67da0bddd5,EMP52059,Danielle Leclerc,pharmacien_adjoint,2024-07-02,22:00,06:00,30,8,True,True,,True,PHARM6945,26,2024
83fd23c7-c7ce-40e5-b221-92fcc939435a,EMP52059,Danielle Leclerc,pharmacien_adjoint,2024-07-03,10:00,14:00,0,4,False,True,,True,PHARM6945,26,2024
ea8067cf-e831-4821-9dd7-1e9012e82044,EMP52059,Danielle Leclerc,pharmacien_adjoint,2024-07-04,08:00,14:00,30,6,False,True,,False,PHARM6945,26,2024
74e7547c-d4ef-4e9a-9d24-1b27ab0d6db9,EMP52059,Danielle Leclerc,pharmacien_adjoint,2024-07-05,08:00,14:00,30,6,False,True,,False,PHARM6945,26,2024
cd563787-78ba-4e35-aa20-c81ce70d0c47,EMP37671,Françoise Girard,préparateur,2024-07-01,12:00,20:00,30,8,False,False,exceeds_daily_max,True,PHARM6945,26,2024
639397eb-2966-4b36-af7c-93a95b2bf5b5,EMP37671,Françoise Girard,préparateur,2024-07-02,11:00,20:00,30,9,False,False,no_break,True,PHARM6945,26,2024
5b098c8e-3c95-4664-9b92-3e7513aeccbd,EMP37671,Françoise Girard,préparateur,2024-07-03,10:00,16:00,30,6,False,False,exceeds_daily_max,True,PHARM6945,26,2024
6430d592-97e8-41a5-a3ae-8004f201e761,EMP37671,Françoise Girard,préparateur,2024-07-04,08:00,17:00,30,9,False,False,exceeds_daily_max,True,PHARM6945,26,2024
32a5f723-851a-4eab-be3f-e00d10e6954a,EMP37671,Françoise Girard,préparateur,2024-07-05,22:00,06:00,30,8,True,False,exceeds_daily_max,False,PHARM6945,26,2024
9f094420-2ba4-4bb9-85b2-3707ccf77eed,EMP67155,Marie Chevalier,employé_rayon,2024-07-01,10:00,16:00,30,6,False,True,,True,PHARM6945,26,2024
f7fde2b2-a9f4-4820-bf63-cd60d7e55a49,EMP67155,Marie Chevalier,employé_rayon,2024-07-02,11:00,15:00,0,4,False,True,,False,PHARM6945,26,2024
b3e0c6c2-9cb7-438c-9cc6-e8f9c9a94a95,EMP67155,Marie Chevalier,employé_rayon,2024-07-04,11:00,15:00,0,4,False,True,,True,PHARM6945,26,2024
ae12d7e0-18ea-464a-87ed-a18339906add,EMP67155,Marie Chevalier,employé_rayon,2024-07-05,22:00,06:00,30,8,True,True,,True,PHARM6945,26,2024
13df569f-a449-4141-98de-fbe82e429f85,EMP38348,Florence Renaud,pharmacien_titulaire,2024-07-01,12:00,18:00,30,6,False,False,insufficient_rest,True,PHARM6945,26,2024
ca55cf27-1097-45df-965b-14e4d4b38254,EMP38348,Florence Renaud,pharmacien_titulaire,2024-07-02,09:00,18:00,30,9,False,False,no_break,True,PHARM6945,26,2024
267a6806-40e9-4e9e-a101-eef24c1696d4,EMP38348,Florence Renaud,pharmacien_titulaire,2024-07-03,22:00,06:00,30,8,True,False,no_break,True,PHARM6945,26,2024
497ae8b9-5288-4e48-a5f6-2e85d5c9f146,EMP38348,Florence Renaud,pharmacien_titulaire,2024-07-04,09:00,17:00,30,8,False,False,exceeds_daily_max,False,PHARM6945,26,2024
eef4359f-bbc9-4c7b-aa18-db94c3ad770c,EMP38348,Florence Renaud,pharmacien_titulaire,2024-07-05,12:00,21:00,30,9,False,False,no_break,False,PHARM6945,26,2024
7498c0fd-30a2-4465-89ca-b8ffb8eea1cb,EMP62383,Jacques Girard,employé_rayon,2024-07-01,09:00,17:00,30,8,False,True,,False,PHARM6945,26,2024
3292ebd0-2c3e-42d0-8069-6b5c0aebb2d7,EMP62383,Jacques Girard,employé_rayon,2024-07-02,09:00,13:00,0,4,False,True,,False,PHARM6945,26,2024
d84d4b28-3cf5-4e8b-ba92-5fd354ef591b,EMP62383,Jacques Girard,employé_rayon,2024-07-05,09:00,17:00,30,8,False,True,,False,PHARM6945,26,2024
ab2218bb-8e88-4cb3-8c49-b7b2169a62aa,EMP83140,Thierry Delacroix,employé_rayon,2024-07-01,11:00,15:00,0,4,False,True,,True,PHARM6945,26,2024
1b77e77f-1c2b-493d-9ca6-6e5600d64b12,EMP83140,Thierry Delacroix,employé_rayon,2024-07-02,10:00,18:00,30,8,False,True,,True,PHARM6945,26,2024
e7898b0d-1d4c-4827-b376-ef6f522edf41,EMP83140,Thierry Delacroix,employé_rayon,2024-07-03,12:00,20:00,30,8,False,True,,True,PHARM6945,26,2024
43fb4a4d-6a57-45cf-85ae-14db92c838f1,EMP83140,Thierry Delacroix,employé_rayon,2024-07-05,10:00,16:00,30,6,False,True,,True,PHARM6945,26,2024
d810b47a-25e0-4618-b613-4b3d9e8874f1,EMP80842,Thérèse Girard,pharmacien_titulaire,2024-07-01,11:00,15:00,0,4,False,True,,False,PHARM6945,26,2024
9b8482af-4e26-4efd-972a-d3608fbe2cc2,EMP80842,Thérèse Girard,pharmacien_titulaire,2024-07-02,11:00,19:00,30,8,False,True,,False,PHARM6945,26,2024
2ce9e862-4cc2-4b11-906d-34e0106efd0e,EMP80842,Thérèse Girard,pharmacien_titulaire,2024-07-03,22:00,06:00,30,8,True,True,,True,PHARM6945,26,2024
6d8a8001-d9ec-4e59-ad2b-3e47771aedea,EMP80842,Thérèse Girard,pharmacien_titulaire,2024-07-04,10:00,16:00,30,6,False,True,,True,PHARM6945,26,2024
1fc0ebeb-8886-4ee3-a04c-7ab712c2881e,EMP80842,Thérèse Girard,pharmacien_titulaire,2024-07-05,22:00,06:00,30,8,True,True,,False,PHARM6945,26,2024
830474fd-17c5-4545-a8de-1ff860f41713,EMP65916,Jean-Paul Chevalier,pharmacien_adjoint,2024-07-01,10:00,14:00,0,4,False,True,,True,PHARM6945,26,2024
f45b7a24-39c2-4afd-9e6b-68d4af4dcce0,EMP65916,Jean-Paul Chevalier,pharmacien_adjoint,2024-07-02,12:00,20:00,30,8,False,True,,False,PHARM6945,26,2024
045e87de-dbdd-4bb3-848e-a697fb0334d1,EMP65916,Jean-Paul Chevalier,pharmacien_adjoint,2024-07-03,08:00,12:00,0,4,False,True,,True,PHARM6945,26,2024
a1204e97-6fb2-40cc-a161-be88994cd8fc,EMP65916,Jean-Paul Chevalier,pharmacien_adjoint,2024-07-04,12:00,20:00,30,8,False,True,,True,PHARM6945,26,2024
093d03ea-1042-464c-8970-fd7c0a9ffdf7,EMP65916,Jean-Paul Chevalier,pharmacien_adjoint,2024-07-05,22:00,06:00,30,8,True,True,,False,PHARM6945,26,2024
c485929b-b03d-44aa-8af6-791457abfbfe,EMP64556,Marie Delorme,pharmacien_adjoint,2024-07-01,12:00,20:00,30,8,False,True,,False,PHARM6945,26,2024
2e1fbdfc-bedf-4826-9125-a4e594f45444,EMP64556,Marie Delorme,pharmacien_adjoint,2024-07-02,22:00,06:00,30,8,True,True,,False,PHARM6945,26,2024
b8263ed9-07d5-493b-9347-b10cd98f6daa,EMP64556,Marie Delorme,pharmacien_adjoint,2024-07-03,08:00,12:00,0,4,False,True,,False,PHARM6945,26,2024
3b63f390-897a-43e4-9b36-fff62378e21e,EMP64556,Marie Delorme,pharmacien_adjoint,2024-07-04,09:00,15:00,30,6,False,True,,True,PHARM6945,26,2024
dfe821ed-be43-448e-8731-4dd2b3dfb536,EMP84211,Danielle Bernier,préparateur,2024-07-01,08:00,14:00,30,6,False,False,insufficient_rest,False,PHARM6945,26,2024
d20ab4b6-e642-4abc-9b0b-aea73b05f63e,EMP84211,Danielle Bernier,préparateur,2024-07-02,10:00,19:00,30,9,False,False,insufficient_rest,True,PHARM6945,26,2024
aeb65e82-5c93-4ea6-84f2-052be23e9f5c,EMP84211,Danielle Bernier,préparateur,2024-07-03,22:00,06:00,30,8,True,False,exceeds_daily_max,False,PHARM6945,26,2024
5c51a34d-d826-4b00-8bc1-63572150bf10,EMP84211,Danielle Bernier,préparateur,2024-07-04,09:00,13:00,0,4,False,False,night_shift_too_long,True,PHARM6945,26,2024
090750a8-c76a-4925-9150-0839807032af,EMP84211,Danielle Bernier,préparateur,2024-07-05,11:00,19:00,30,8,False,False,exceeds_daily_max,False,PHARM6945,26,2024
4287ce0d-0c4e-4680-814b-fbb144242b4a,EMP79049,Paul Gérard,pharmacien_adjoint,2024-07-02,10:00,16:00,30,6,False,True,,True,PHARM6945,26,2024
2eaf701c-1dd0-4c24-b25a-639ba219800b,EMP79049,Paul Gérard,pharmacien_adjoint,2024-07-03,12:00,18:00,30,6,False,True,,False,PHARM6945,26,2024
0d7a93d9-8d62-4d08-82bb-2748ef325bb2,EMP79049,Paul Gérard,pharmacien_adjoint,2024-07-04,12:00,18:00,30,6,False,True,,False,PHARM6945,26,2024
fa10510d-2a95-44b1-a0e0-6362e7c97282,EMP79049,Paul Gérard,pharmacien_adjoint,2024-07-05,22:00,06:00,30,8,True,True,,False,PHARM6945,26,2024
04fc3d1d-76b3-41d9-b911-f8a5b86c4673,EMP62885,Jean Lefevre,préparateur,2024-07-02,09:00,17:00,30,8,False,True,,True,PHARM6945,26,2024
ad8edf94-e101-492b-9403-c70586f8ceca,EMP62885,Jean Lefevre,préparateur,2024-07-03,09:00,13:00,0,4,False,True,,True,PHARM6945,26,2024
5b182b9d-39d4-4b4f-8eaa-ef1928040581,EMP62885,Jean Lefevre,préparateur,2024-07-05,11:00,15:00,0,4,False,True,,True,PHARM6945,26,2024
8207452b-8950-4f8f-8d8f-36ab366001e1,EMP70504,Sylvie Gaillard,préparateur,2024-07-01,10:00,16:00,30,6,False,True,,False,PHARM6945,26,2024
c6bee738-c985-4231-bcd5-bc7e2ab8de70,EMP70504,Sylvie Gaillard,préparateur,2024-07-02,09:00,13:00,0,4,False,True,,True,PHARM6945,26,2024
f443fd46-aecc-4bf7-b8ca-5ae35f53b217,EMP70504,Sylvie Gaillard,préparateur,2024-07-05,08:00,16:00,30,8,False,True,,False,PHARM6945,26,2024
2e0181ee-9518-492b-875a-21046b07ff88,EMP63795,Catherine Poirier,préparateur,2024-07-02,12:00,20:00,30,8,False,True,,True,PHARM6945,26,2024
cf404548-fe3a-4c30-ba0e-ebd890cc29e5,EMP63795,Catherine Poirier,préparateur,2024-07-04,12:00,16:00,0,4,False,True,,True,PHARM6945,26,2024
0979c8b8-716e-468b-814e-f38273cd7aad,EMP63795,Catherine Poirier,préparateur,2024-07-05,12:00,18:00,30,6,False,True,,False,PHARM6945,26,2024
4ee20233-8694-47e8-a4c9-738b34adf4bc,EMP47001,Catherine Simon,employé_rayon,2024-07-01,10:00,16:00,30,6,False,True,,True,PHARM6945,26,2024
614de35c-a652-40a7-b94c-858637be304a,EMP47001,Catherine Simon,employé_rayon,2024-07-02,08:00,14:00,30,6,False,True,,True,PHARM6945,26,2024
92a59d74-c4c7-4232-9fd0-fe511106c6d6,EMP47001,Catherine Simon,employé_rayon,2024-07-03,08:00,14:00,30,6,False,True,,True,PHARM6945,26,2024
13e0554b-ff01-4d07-b3bf-cf4d18cbc946,EMP47001,Catherine Simon,employé_rayon,2024-07-05,08:00,12:00,0,4,False,True,,True,PHARM6945,26,2024
1c3d5f50-754c-481a-a964-62452ae23c8f,EMP38149,Valérie Simon,employé_rayon,2024-07-02,09:00,13:00,0,4,False,True,,True,PHARM6945,26,2024
6685c4cd-5496-4ff7-8cc2-38e899c32b74,EMP38149,Valérie Simon,employé_rayon,2024-07-03,11:00,15:00,0,4,False,True,,False,PHARM6945,26,2024
5ff56c91-2b72-4135-974d-8bf7833eef65,EMP38149,Valérie Simon,employé_rayon,2024-07-04,11:00,15:00,0,4,False,True,,False,PHARM6945,26,2024
29a803db-ed31-4175-bd6d-f6517923723c,EMP38149,Valérie Simon,employé_rayon,2024-07-05,12:00,18:00,30,6,False,True,,True,PHARM6945,26,2024
18d3c58c-af91-474c-83aa-700c786344aa,EMP15555,René Chevalier,préparateur,2024-07-01,11:00,19:00,30,8,False,True,,True,PHARM6945,26,2024
7bad4ac3-811c-4866-a54c-cad4480920d5,EMP15555,René Chevalier,préparateur,2024-07-02,08:00,16:00,30,8,False,True,,True,PHARM6945,26,2024
b66d139d-bd95-49ee-b10c-a1b3ff681a7b,EMP15555,René Chevalier,préparateur,2024-07-04,08:00,14:00,30,6,False,True,,False,PHARM6945,26,2024
d72bcca5-aa55-4cbc-beb3-defc196ef423,EMP15555,René Chevalier,préparateur,2024-07-05,09:00,15:00,30,6,False,True,,True,PHARM6945,26,2024
c1f64b0d-ce57-459c-a506-4de59c4155c5,EMP45733,Marie Fournier,pharmacien_adjoint,2024-07-02,10:00,16:00,30,6,False,True,,False,PHARM6945,26,2024
0fd7f526-0eb2-49e3-8b1e-a352d7130d42,EMP45733,Marie Fournier,pharmacien_adjoint,2024-07-04,12:00,20:00,30,8,False,True,,True,PHARM6945,26,2024
22fd1e48-ef27-446d-9fbd-545f307cc043,EMP63020,Thérèse Delacroix,pharmacien_adjoint,2024-07-01,11:00,17:00,30,6,False,True,,False,PHARM6945,26,2024
e9867015-53b4-4c28-9461-0e5dd68895e5,EMP63020,Thérèse Delacroix,pharmacien_adjoint,2024-07-02,08:00,14:00,30,6,False,True,,False,PHARM6945,26,2024
f66be31f-0796-45cb-abcb-b78c7a2d1e08,EMP63020,Thérèse Delacroix,pharmacien_adjoint,2024-07-04,12:00,18:00,30,6,False,True,,False,PHARM6945,26,2024
30a0bfcf-3568-4098-be37-2b405b963b02,EMP63020,Thérèse Delacroix,pharmacien_adjoint,2024-07-05,08:00,16:00,30,8,False,True,,False,PHARM6945,26,2024
b7f7b445-04d1-4572-a464-d2c2a964033c,EMP86970,Christiane Gaillard,pharmacien_titulaire,2024-07-01,11:00,15:00,0,4,False,True,,True,PHARM6945,26,2024
6497af34-245c-4799-9632-fbf43f595b2d,EMP86970,Christiane Gaillard,pharmacien_titulaire,2024-07-02,09:00,15:00,30,6,False,True,,False,PHARM6945,26,2024
6fb8b69e-675b-4a3a-bf42-8cb1a999ea9f,EMP86970,Christiane Gaillard,pharmacien_titulaire,2024-07-03,09:00,15:00,30,6,False,True,,True,PHARM6945,26,2024
5ed3fadb-6fd6-4a45-a36b-0b1bef1ab97d,EMP86970,Christiane Gaillard,pharmacien_titulaire,2024-07-04,22:00,06:00,30,8,True,True,,True,PHARM6945,26,2024
f4a04efc-4724-448f-bab6-135fdec93625,EMP86970,Christiane Gaillard,pharmacien_titulaire,2024-07-05,12:00,18:00,30,6,False,True,,True,PHARM6945,26,2024
8f992509-6ac6-419a-ab46-7f0585464992,EMP10139,Jacques Blanc,préparateur,2024-07-02,22:00,06:00,30,8,True,True,,True,PHARM6945,26,2024
846a3981-4982-417d-ad05-c12dba72533f,EMP10139,Jacques Blanc,préparateur,2024-07-04,10:00,14:00,0,4,False,True,,True,PHARM6945,26,2024
689dbc55-c1fd-48ed-8d66-4384635d7503,EMP10139,Jacques Blanc,préparateur,2024-07-05,08:00,16:00,30,8,False,True,,False,PHARM6945,26,2024
edec88bd-730e-4933-a241-bf94f834369c,EMP13191,René Simon,préparateur,2024-07-01,11:00,15:00,0,4,False,True,,True,PHARM6945,26,2024
b1eed0c8-e8b5-4cff-81e2-2e0874cd6f26,EMP13191,René Simon,préparateur,2024-07-02,11:00,15:00,0,4,False,True,,True,PHARM6945,26,2024
1effe5f2-2943-46d7-a87e-9f0f7ae3ad20,EMP13191,René Simon,préparateur,2024-07-03,12:00,20:00,30,8,False,True,,False,PHARM6945,26,2024
133b22c1-4aac-415b-9595-80b50cd2e53d,EMP13191,René Simon,préparateur,2024-07-04,12:00,16:00,0,4,False,True,,False,PHARM6945,26,2024
fd613baa-49cc-4f7d-940c-e1acb062b31c,EMP21527,Daniel Martin,préparateur,2024-07-01,12:00,20:00,30,8,False,True,,False,PHARM6945,26,2024
66f0eeec-781e-4fc9-bcd3-af9e98e4c496,EMP21527,Daniel Martin,préparateur,2024-07-03,10:00,16:00,30,6,False,True,,True,PHARM6945,26,2024
5c1aa951-5cc8-4115-8ef5-c62e5e27aa2b,EMP21527,Daniel Martin,préparateur,2024-07-05,10:00,14:00,0,4,False,True,,True,PHARM6945,26,2024
83cf7d68-e4bb-40e5-8aae-ba7d43d9290a,EMP51521,Luc Delacroix,employé_rayon,2024-07-01,10:00,16:00,30,6,False,True,,False,PHARM6945,26,2024
2423a5ae-e18d-4699-8f03-beac157d1ecc,EMP51521,Luc Delacroix,employé_rayon,2024-07-03,11:00,15:00,0,4,False,True,,False,PHARM6945,26,2024
b2a30d54-c2e9-4fd5-985d-ea0d81dc3a29,EMP51521,Luc Delacroix,employé_rayon,2024-07-04,12:00,16:00,0,4,False,True,,False,PHARM6945,26,2024
47bb4191-c7d8-4513-914b-9620af7beeb7,EMP51521,Luc Delacroix,employé_rayon,2024-07-05,22:00,06:00,30,8,True,True,,True,PHARM6945,26,2024
005259b2-ee6e-484c-a4f7-2e89d90c8c5c,EMP84188,Thierry Fabre,pharmacien_adjoint,2024-07-01,10:00,18:00,30,8,False,True,,False,PHARM6945,26,2024
188b426e-a232-4cc4-9569-350bda86091c,EMP84188,Thierry Fabre,pharmacien_adjoint,2024-07-04,08:00,12:00,0,4,False,True,,True,PHARM6945,26,2024
a3d0daea-b0c1-456e-9eea-0a07295c3427,EMP84188,Thierry Fabre,pharmacien_adjoint,2024-07-05,08:00,14:00,30,6,False,True,,False,PHARM6945,26,2024
e6cb4ba1-3a72-48b7-afa8-39b2066bcc18,EMP53618,Alain Bernier,préparateur,2024-07-01,10:00,14:00,0,4,False,False,insufficient_rest,True,PHARM6945,26,2024
cf9214f2-d000-4a2d-b398-2b3f98f44692,EMP53618,Alain Bernier,préparateur,2024-07-02,11:00,19:00,30,8,False,False,no_break,False,PHARM6945,26,2024
498abcde-9bd0-4311-8e1d-41231d9a2b3c,EMP53618,Alain Bernier,préparateur,2024-07-03,22:00,06:00,30,8,True,False,night_shift_too_long,False,PHARM6945,26,2024
ecae1140-0443-49e7-9e47-a3d9e7ba019b,EMP53618,Alain Bernier,préparateur,2024-07-04,11:00,15:00,0,4,False,False,insufficient_rest,False,PHARM6945,26,2024
a817a2a9-84c6-499e-abfc-d24e4d489486,EMP53618,Alain Bernier,préparateur,2024-07-05,12:00,20:00,30,8,False,False,insufficient_rest,False,PHARM6945,26,2024
8d5fd872-dbcc-4770-b9ac-d55d77567c48,EMP87408,Pierre Maillard,employé_rayon,2024-07-03,12:00,20:00,30,8,False,True,,True,PHARM6945,26,2024
330cdaf7-5908-4db2-8ca9-d0d1937d4357,EMP87408,Pierre Maillard,employé_rayon,2024-07-04,12:00,18:00,30,6,False,True,,True,PHARM6945,26,2024
2fa2418e-96af-48a6-8470-00f6b0b9463a,EMP87408,Pierre Maillard,employé_rayon,2024-07-05,10:00,14:00,0,4,False,True,,False,PHARM6945,26,2024
4e47c810-9def-4207-86ac-a63b7546bc7b,EMP56558,Paul Chevalier,employé_rayon,2024-07-01,10:00,16:00,30,6,False,True,,True,PHARM6945,26,2024
3155b70e-64bf-4118-a3b2-3108b030fd15,EMP56558,Paul Chevalier,employé_rayon,2024-07-03,12:00,16:00,0,4,False,True,,False,PHARM6945,26,2024
36561f1c-b9b6-4849-88b3-5559b68eb828,EMP56558,Paul Chevalier,employé_rayon,2024-07-04,11:00,19:00,30,8,False,True,,False,PHARM6945,26,2024
eb2309ee-e0ff-40a4-ae4b-b6c13bb4fd10,EMP56558,Paul Chevalier,employé_rayon,2024-07-05,11:00,17:00,30,6,False,True,,True,PHARM6945,26,2024
e18fa15a-fb66-41fd-a0a2-267247d2e464,EMP78728,Alain Fournier,préparateur,2024-07-01,12:00,18:00,30,6,False,False,exceeds_daily_max,False,PHARM6945,26,2024
577a61dd-a183-4294-8149-0536586b663d,EMP78728,Alain Fournier,préparateur,2024-07-02,12:00,18:00,30,6,False,False,no_break,True,PHARM6945,26,2024
e99813eb-3b66-43a5-a3a4-265b7e4f7c3f,EMP78728,Alain Fournier,préparateur,2024-07-03,09:00,15:00,30,6,False,False,exceeds_daily_max,True,PHARM6945,26,2024
69993af7-446b-4d06-a9d3-76b44fe774d4,EMP78728,Alain Fournier,préparateur,2024-07-04,12:00,20:00,30,8,False,False,exceeds_daily_max,False,PHARM6945,26,2024
3f990b88-a3fc-4f08-8a17-def9ffeee244,EMP78728,Alain Fournier,préparateur,2024-07-05,12:00,21:00,30,9,False,False,no_break,True,PHARM6945,26,2024
be6e9395-7796-43a9-8de7-78a1a7b714ca,EMP32915,Nathalie Leclerc,pharmacien_titulaire,2024-07-01,08:00,14:00,30,6,False,True,,False,PHARM6945,26,2024
3f82d358-b57e-4bbc-8b97-7e966250791e,EMP32915,Nathalie Leclerc,pharmacien_titulaire,2024-07-03,08:00,12:00,0,4,False,True,,False,PHARM6945,26,2024
8d0992bb-d7fd-4166-a93b-c746e4c44f56,EMP32915,Nathalie Leclerc,pharmacien_titulaire,2024-07-04,08:00,14:00,30,6,False,True,,False,PHARM6945,26,2024
2d296338-6c74-4873-9a57-a860357d66a6,EMP32915,Nathalie Leclerc,pharmacien_titulaire,2024-07-05,11:00,15:00,0,4,False,True,,False,PHARM6945,26,2024
6b2e901c-aea0-4bb2-8209-a3d72198c234,EMP54843,Daniel Blanc,préparateur,2024-07-01,22:00,06:00,30,8,True,True,,True,PHARM6945,26,2024
55f5b525-f0ff-47d4-89c9-2ed0895900c5,EMP54843,Daniel Blanc,préparateur,2024-07-02,09:00,15:00,30,6,False,True,,False,PHARM6945,26,2024
4e59f21e-06b5-4477-8f67-fcbe6cbfd29e,EMP54843,Daniel Blanc,préparateur,2024-07-03,11:00,15:00,0,4,False,True,,True,PHARM6945,26,2024
f0054390-13ea-4de3-9900-6c3b68032cf0,EMP54843,Daniel Blanc,préparateur,2024-07-04,10:00,18:00,30,8,False,True,,False,PHARM6945,26,2024
6372c963-0768-4539-8b37-a73ff2467698,EMP54843,Daniel Blanc,préparateur,2024-07-05,08:00,14:00,30,6,False,True,,False,PHARM6945,26,2024
308ede72-a41f-4905-9e3f-491a2aa51c9e,EMP85709,René Chevalier,pharmacien_adjoint,2024-07-03,12:00,20:00,30,8,False,True,,False,PHARM6945,26,2024
2d0fe925-8d6c-4052-baa4-3a9393310387,EMP85709,René Chevalier,pharmacien_adjoint,2024-07-04,09:00,15:00,30,6,False,True,,True,PHARM6945,26,2024
9f41712e-edd5-447f-bb07-bf1a95943070,EMP24604,Danielle Fournier,pharmacien_adjoint,2024-07-01,10:00,16:00,30,6,False,True,,False,PHARM6945,26,2024
70cd980d-90da-41e1-9189-5f896674e231,EMP24604,Danielle Fournier,pharmacien_adjoint,2024-07-02,12:00,16:00,0,4,False,True,,False,PHARM6945,26,2024
d711721d-a290-4e0c-b6cd-1f1e5041d78f,EMP24604,Danielle Fournier,pharmacien_adjoint,2024-07-03,08:00,14:00,30,6,False,True,,False,PHARM6945,26,2024
8bc87317-5b2e-4186-afb5-4d6bf256b5f3,EMP24604,Danielle Fournier,pharmacien_adjoint,2024-07-05,22:00,06:00,30,8,True,True,,True,PHARM6945,26,2024
346acdcc-ed33-417f-8093-4fb9101f53e5,EMP12863,Françoise Dupont,employé_rayon,2024-07-01,12:00,20:00,30,8,False,True,,False,PHARM6945,26,2024
